Website Link,Original Bushing Information - Original Bushing Manufacturer,Original Bushing Information - Catalog Number
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214560,PCORE Electric,B-89311-40-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214558,PCORE Electric,B-89311-43-69-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214554,PCORE Electric,B-89311-342-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214552,PCORE Electric,B-89311-10-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214548,PCORE Electric,B-89311-274-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214546,PCORE Electric,B-89311-106-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214540,PCORE Electric,B-89301-10-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214538,PCORE Electric,B-89301-53-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214534,PCORE Electric,B-89301-10-44-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214532,PCORE Electric,B-89301-40-44-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214526,PCORE Electric,B-89301-15-44-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/7214519,PCORE Electric,B-89301-234-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866204,PCORE Electric,B-89393-54-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866201,PCORE Electric,B-89393-61-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866197,PCORE Electric,B-89331-830-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866195,PCORE Electric,B-89393-234-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866191,PCORE Electric,B-89301-44-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866189,PCORE Electric,B-89321-40-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866187,PCORE Electric,B-89301-40-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866185,PCORE Electric,B-89301-65-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/6866177,PCORE Electric,B-89311-52-70
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-34.5kv/p/2387732",PCORE Electric,PRC200F0412A
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-34.5kv/p/2387731",PCORE Electric,PRC200F2000A
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-34.5kv/p/2387730",PCORE Electric,PRC200F2000B
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-34.5kv/p/2387729",PCORE Electric,PRC200F1200C
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-34.5kv/p/2387728",PCORE Electric,PRC200F1200B
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-34.5kv/p/2387727",PCORE Electric,PRC200F0400B
https://www.hubbell.com/hubbell/en/products/oil-free-polymer-prc-type-bushing-34.5kv/p/18708950,PCORE Electric,PRC200P2000A
https://www.hubbell.com/hubbell/en/products/oil-free-polymer-prc-type-bushing-34.5kv/p/18708946,PCORE Electric,PRC200P3000A
https://www.hubbell.com/hubbell/en/products/oil-free-polymer-prc-type-bushing-34.5kv/p/18708639,PCORE Electric,PRC200P0412A
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15944742,PCORE Electric,B-88833-333-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15944727,PCORE Electric,B-88823-3-9-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923198,PCORE Electric,B-88863-176-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923194,PCORE Electric,B-88853-703-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923190,PCORE Electric,B-88853-203-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923188,PCORE Electric,B-88853-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923186,PCORE Electric,B-88853-293-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923184,PCORE Electric,B-88852-178-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923182,PCORE Electric,B-88853-252-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923180,PCORE Electric,B-88843-3-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923178,PCORE Electric,B-88853-176-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923175,PCORE Electric,B-88853-700-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923167,PCORE Electric,B-88852-176-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923165,PCORE Electric,B-88843-293-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923163,PCORE Electric,B-88853-3-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923159,PCORE Electric,B-88853-9-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923157,PCORE Electric,B-88843-178-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923155,PCORE Electric,B-88843-286-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923153,PCORE Electric,B-88852-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923151,PCORE Electric,B-88813-293-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923149,PCORE Electric,B-88843-176-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923147,PCORE Electric,B-88843-9-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923145,PCORE Electric,B-88843-194-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923143,PCORE Electric,B-88813-207-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923141,PCORE Electric,B-88843-366-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923139,PCORE Electric,B-88843-291-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923137,PCORE Electric,B-88842-373-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923135,PCORE Electric,B-88822-8-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923131,PCORE Electric,B-88813-194-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923129,PCORE Electric,B-88823-3-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923127,PCORE Electric,B-88822-3-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923123,PCORE Electric,B-88803-307-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923121,PCORE Electric,B-88803-300-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923117,PCORE Electric,B-88822-8-13-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923115,PCORE Electric,B-88843-356-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923113,PCORE Electric,B-88843-203-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923111,PCORE Electric,B-88813-175-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923109,PCORE Electric,B-88842-9-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923107,PCORE Electric,B-88813-3-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923103,PCORE Electric,B-88813-9-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923101,PCORE Electric,B-88833-97-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923099,PCORE Electric,B-88833-369-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923095,PCORE Electric,B-88833-700-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923093,PCORE Electric,B-88833-365-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923091,PCORE Electric,B-88833-702-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923089,PCORE Electric,B-88833-175-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923087,PCORE Electric,B-88842-3-8-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923085,PCORE Electric,B-88842-178-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923083,PCORE Electric,B-88833-293-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923081,PCORE Electric,B-88833-302-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923078,PCORE Electric,B-88833-321-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923073,PCORE Electric,B-88832-3-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923068,PCORE Electric,B-88833-180-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923062,PCORE Electric,B-88833-144-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923057,PCORE Electric,B-88833-194-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923051,PCORE Electric,B-88823-293-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923046,PCORE Electric,B-88833-283-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923041,PCORE Electric,B-88832-3-9-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923036,PCORE Electric,B-88833-267-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923030,PCORE Electric,B-88823-342-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923025,PCORE Electric,B-88842-176-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923020,PCORE Electric,B-88833-9-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923015,PCORE Electric,B-88833-703-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923010,PCORE Electric,B-88833-9-19-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15923000,PCORE Electric,B-88832-301-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15922994,PCORE Electric,B-88823-194-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15922989,PCORE Electric,B-88832-334-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15922984,PCORE Electric,B-88823-700-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15922973,PCORE Electric,B-88823-9-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15922962,PCORE Electric,B-88823-209-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15922947,PCORE Electric,B-88823-142-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15922941,PCORE Electric,B-88823-55-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-34.5kv/p/15922909,PCORE Electric,B-88823-204-70
https://www.hubbell.com/hubbell/en/products/poc-88-series-bushing-34.5kv/p/150594,PCORE Electric,B-88843-70
https://www.hubbell.com/hubbell/en/products/poc-88-series-bushing-34.5kv/p/150593,PCORE Electric,B-88842-70
https://www.hubbell.com/hubbell/en/products/poc-88-series-bushing-34.5kv/p/150592,PCORE Electric,B-88833-70
https://www.hubbell.com/hubbell/en/products/poc-88-series-bushing-34.5kv/p/150591,PCORE Electric,B-88832-70
https://www.hubbell.com/hubbell/en/products/paper-resin-capacitor-bushing/p/147644,PCORE Electric,B-89353-200-70
https://www.hubbell.com/hubbell/en/products/paper-resin-capacitor-bushing/p/147643,PCORE Electric,B-89393-200-70
https://www.hubbell.com/hubbell/en/products/poc-88-series-bushing-34.5kv/p/147638,PCORE Electric,B-88813-200-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/146490,PCORE Electric,B-89393-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/146489,PCORE Electric,B-89323-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/146204,PCORE Electric,B-89321-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/146203,PCORE Electric,B-89312-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/146202,PCORE Electric,B-89311-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-34.5kv/p/146201,PCORE Electric,B-89301-70
https://www.hubbell.com/hubbell/en/products/poc-88-series-bushing-34.5kv/p/143925,PCORE Electric,B-88823-70
https://www.hubbell.com/hubbell/en/products/poc-88-series-bushing-34.5kv/p/143924,PCORE Electric,B-88822-70
https://www.hubbell.com/hubbell/en/products/poc-88-series-bushing-34.5kv/p/143923,PCORE Electric,B-88813-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7216320,PCORE Electric,POC1300G0800Y35
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209928,PCORE Electric,POC1300G2000Y54
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209926,PCORE Electric,POC1300G2000Y52
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209924,PCORE Electric,POC1300G2000Y47
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209922,PCORE Electric,POC1300G2000Y49
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209920,PCORE Electric,POC1300G2000Y46
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209918,PCORE Electric,POC1300G2000Y33
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209916,PCORE Electric,POC1300G2000Y44
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209914,PCORE Electric,POC1300G2000Y32
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209912,PCORE Electric,POC1300G2000Y40
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209910,PCORE Electric,POC1175G3000CMS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209908,PCORE Electric,POC1300G2000Y23
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209906,PCORE Electric,POC1300G1216Y19
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209904,PCORE Electric,POC1300G2000Y27
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209900,PCORE Electric,POC1175G3000Y16
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209898,PCORE Electric,POC1300G2000Y20
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209896,PCORE Electric,POC1175G3000Y56
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209894,PCORE Electric,POC1175G2000Y31
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209892,PCORE Electric,POC1175G1216Y06
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209890,PCORE Electric,POC1175G1216Y10
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209888,PCORE Electric,POC1175G2000Y28
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209886,PCORE Electric,POC1175G2000MS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209884,PCORE Electric,POC1175G1216MS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209882,PCORE Electric,POC1175G2000Y01
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209880,PCORE Electric,POC1175G2000Y22
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209878,PCORE Electric,POC1175G1216Y34
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209876,PCORE Electric,POC1175G2000Y08
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209874,PCORE Electric,POC1175G0800Y39
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209872,PCORE Electric,POC1175G0800Y12
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209868,PCORE Electric,POC1175G0800Y18
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209862,PCORE Electric,POC1175G0800Y02
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209860,PCORE Electric,POC1175G0800L01
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209858,PCORE Electric,POC1175G0800CPT
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209855,PCORE Electric,POC1175G0800QS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/7209853,PCORE Electric,POC1175G0800Y01
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942188,PCORE Electric,POC1300G3000HY15
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942186,PCORE Electric,POC1300G0800Y17
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942184,PCORE Electric,POC1300G2000Y15
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942182,PCORE Electric,POC1300G0800Y24
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942180,PCORE Electric,POC1300G0800Y30
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942178,PCORE Electric,POC1175G2000Y07
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942176,PCORE Electric,POC1175G2000Y34
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942174,PCORE Electric,POC1175G2000Y57
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942172,PCORE Electric,POC1300G2000Y50
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942170,PCORE Electric,POC1300G2000Y30
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942168,PCORE Electric,POC1175G2000Y37
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942166,PCORE Electric,POC1175G2000Y06
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942164,PCORE Electric,POC1175G0800PS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942155,PCORE Electric,POC1175G0800L02
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-345-kv/p/6942141,PCORE Electric,POC1175G2000CMS
